,similarity,response_time
"(31, 71)",0.12244897959183673,3.2344589834719635
"(31, 72)",0.47959183673469385,3.571464131860172
"(31, 73)",0.1326530612244898,3.4309003324508667
"(31, 74)",0.14285714285714285,3.62855047438325
"(31, 75)",0.41836734693877553,3.348520990179366
"(31, 76)",0.12244897959183673,3.2901296132852225
"(31, 77)",0.19387755102040816,3.6483627222786263
"(31, 78)",0.09183673469387756,3.38522925277551
"(31, 79)",0.24489795918367346,3.4806288679440818
"(31, 80)",0.22448979591836735,3.1807612989259804
"(31, 81)",0.11224489795918367,3.3204270176968333
"(31, 82)",0.15306122448979592,3.1707562868084227
"(31, 83)",0.12244897959183673,3.3844729702696843
"(31, 84)",0.09183673469387756,3.141437794192363
"(31, 85)",0.030612244897959183,3.341073216648277
"(31, 86)",0.23469387755102042,3.254658889153908
"(31, 87)",0.336734693877551,3.436473192339358
"(31, 88)",0.09183673469387756,3.4538849038737163
"(31, 89)",0.24489795918367346,3.4903289222309732
"(31, 90)",0.21428571428571427,3.4705763174606874
"(31, 91)",0.11224489795918367,3.339447600209815
"(31, 92)",0.061224489795918366,3.326693062233714
"(31, 93)",0.46938775510204084,3.605268779864981
"(31, 94)",0.5714285714285714,3.2518422080759417
"(31, 95)",0.061224489795918366,3.1699401109905567
"(31, 96)",0.16326530612244897,3.252335880932055
"(31, 97)",0.5102040816326531,3.3844086041971413
"(31, 98)",0.17346938775510204,3.2411983090898264
"(31, 99)",0.47959183673469385,3.496567092895508
"(32, 33)",0.3469387755102041,3.5182744471923164
"(32, 34)",0.35714285714285715,3.5071399102684198
"(32, 35)",0.17346938775510204,3.464206427335739
"(32, 36)",0.14285714285714285,3.459020065446185
"(32, 37)",0.5,3.438423195806872
"(32, 38)",0.3673469387755102,3.9330209594661905
"(32, 39)",0.5408163265306123,3.4598091581175403
"(32, 40)",0.4897959183673469,3.7596504215366586
"(32, 41)",0.46938775510204084,3.7707403715666348
"(32, 42)",0.3163265306122449,3.8691132138172786
"(32, 43)",0.35714285714285715,3.863739184264479
"(32, 44)",0.15306122448979592,3.357245111465454
"(32, 45)",0.5408163265306123,3.669615374783338
"(32, 46)",0.6530612244897959,3.534360301696648
"(32, 47)",0.4897959183673469,3.5958557318797153
"(32, 48)",0.6428571428571429,3.48623632124769
"(32, 49)",0.37755102040816324,3.5518148362151973
"(32, 50)",0.32653061224489793,3.608889803037805
"(32, 51)",0.35714285714285715,3.694561591436123
"(32, 52)",0.35714285714285715,3.500891802566392
"(32, 53)",0.16326530612244897,3.5699396057128907
"(32, 54)",0.2755102040816326,3.5249103207548127
"(32, 55)",0.2653061224489796,3.224167461980853
"(32, 56)",0.24489795918367346,3.398221853302746
"(32, 57)",0.2653061224489796,3.566394194708032
"(32, 58)",0.14285714285714285,3.1593343850945224
"(32, 59)",0.2755102040816326,3.3640715362679243
"(32, 60)",0.25510204081632654,3.384942918084562
"(32, 61)",0.2857142857142857,3.3704688380161922
"(32, 62)",0.07142857142857142,3.341481730603335
"(32, 63)",0.336734693877551,3.372462112328102
"(32, 64)",0.19387755102040816,3.423087955522938
"(32, 65)",0.37755102040816324,3.4998583406464667
"(32, 66)",0.16326530612244897,3.4379159251520455
"(32, 67)",0.23469387755102042,3.4773098270771867
"(32, 68)",0.25510204081632654,3.559006196165842
"(32, 69)",0.25510204081632654,3.3257418034369484
"(32, 70)",0.19387755102040816,3.61739362610711
"(32, 71)",0.32653061224489793,3.773406440561468
"(32, 72)",0.07142857142857142,3.268863719017779
"(32, 73)",0.2857142857142857,3.7464228230198535
"(32, 74)",0.23469387755102042,3.3251061628262204
"(32, 75)",0.24489795918367346,3.3132898462446114
"(32, 76)",0.3877551020408163,3.439979593668665
"(32, 77)",0.3163265306122449,3.24652587959909
"(32, 78)",0.37755102040816324,3.4081691793906383
"(32, 79)",0.24489795918367346,3.8252794201634512
"(32, 80)",0.40816326530612246,3.400553988809345
"(32, 81)",0.32653061224489793,3.5898158853804625
"(32, 82)",0.1836734693877551,3.551726570336715
"(32, 83)",0.25510204081632654,3.2438177185610306
"(32, 84)",0.3673469387755102,3.604386712114016
"(32, 85)",0.32653061224489793,3.5139577468904126
"(32, 86)",0.21428571428571427,3.771744759673746
"(32, 87)",0.25510204081632654,3.406906778529539
"(32, 88)",0.30612244897959184,3.467293955511966
"(32, 89)",0.14285714285714285,3.3312118649482727
"(32, 90)",0.12244897959183673,3.3173585599356326
"(32, 91)",0.40816326530612246,3.548683739290005
"(32, 92)",0.4489795918367347,3.4957568924273215
"(32, 93)",0.19387755102040816,3.8892566976547243
"(32, 94)",0.07142857142857142,2.9590550389716297
"(32, 95)",0.3877551020408163,3.7341429287737067
"(32, 96)",0.3469387755102041,3.3206858415603637
"(32, 97)",0.12244897959183673,3.065690173822291
"(32, 98)",0.29591836734693877,3.4999559931133106
"(32, 99)",0.061224489795918366,3.426203516396609
"(33, 34)",0.7346938775510204,3.5676125209193583
"(33, 35)",0.5306122448979592,3.6579362164195786
"(33, 36)",0.23469387755102042,3.445866799058993
"(33, 37)",0.6428571428571429,3.4261047228918238
"(33, 38)",0.6632653061224489,3.7750725525767863
"(33, 39)",0.20408163265306123,3.7482192942855557
"(33, 40)",0.4489795918367347,3.415206408096572
"(33, 41)",0.2653061224489796,3.711178336103084
"(33, 42)",0.7346938775510204,3.4870588178033226
"(33, 43)",0.46938775510204084,3.4158690113287706
"(33, 44)",0.2857142857142857,3.5069491524037306
"(33, 45)",0.32653061224489793,3.717552083023524
"(33, 46)",0.3877551020408163,3.820817845282347
"(33, 47)",0.5816326530612245,3.460655870600643
"(33, 48)",0.3979591836734694,3.619510410261936
"(33, 49)",0.2653061224489796,3.629173959658398
"(33, 50)",0.16326530612244897,3.397737933417498
"(33, 51)",0.41836734693877553,3.4003968238830566
"(33, 52)",0.20408163265306123,3.3094142752309
"(33, 53)",0.4387755102040816,3.4447052680839927
"(33, 54)",0.1836734693877551,3.3712951427648874
"(33, 55)",0.22448979591836735,3.115239263526977
"(33, 56)",0.1326530612244898,3.421012407541275
"(33, 57)",0.21428571428571427,3.777225413059784
"(33, 58)",0.14285714285714285,3.3153574969457544
"(33, 59)",0.1836734693877551,3.369245985031128
"(33, 60)",0.1326530612244898,3.1122395452998934
"(33, 61)",0.08163265306122448,3.114972726062492
"(33, 62)",0.19387755102040816,3.4371209480545737
"(33, 63)",0.07142857142857142,3.2203545445396053
"(33, 64)",0.2755102040816326,3.5784953862679103
"(33, 65)",0.19387755102040816,3.249608573366384
"(33, 66)",0.3469387755102041,3.531286997077739
"(33, 67)",0.15306122448979592,3.3338398425475413
"(33, 68)",0.2857142857142857,3.3446746859057197
"(33, 69)",0.3469387755102041,3.625180170453828
"(33, 70)",0.30612244897959184,3.375126614669959
"(33, 71)",0.16326530612244897,3.4919378872679063
"(33, 72)",0.19387755102040816,3.5538509826402405
"(33, 73)",0.23469387755102042,3.336868363432586
"(33, 74)",0.02040816326530612,3.1156192695508236
"(33, 75)",0.2857142857142857,3.488369612612276
"(33, 76)",0.16326530612244897,3.3788947410750807
"(33, 77)",0.061224489795918366,3.326543953793108
"(33, 78)",0.1836734693877551,3.4783627758423488
"(33, 79)",0.19387755102040816,3.347742562620049
"(33, 80)",0.12244897959183673,3.0584874538512064
"(33, 81)",0.17346938775510204,3.544912118497102
"(33, 82)",0.15306122448979592,3.2688456661119236
"(33, 83)",0.11224489795918367,3.285410366325735
"(33, 84)",0.15306122448979592,3.4985289678238987
"(33, 85)",0.23469387755102042,3.44910473187091
"(33, 86)",0.21428571428571427,3.5580236601228474
"(33, 87)",0.41836734693877553,3.48188037276268
"(33, 88)",0.12244897959183673,3.3403022450114053
"(33, 89)",0.32653061224489793,3.6758168013199515
"(33, 90)",0.15306122448979592,3.4528348859279387
"(33, 91)",0.2653061224489796,3.419913712143898
"(33, 92)",0.15306122448979592,3.467494437737124
"(33, 93)",0.30612244897959184,3.3752402467974303
"(33, 94)",0.15306122448979592,3.413340946859565
"(33, 95)",0.40816326530612246,3.4347595127962403
"(33, 96)",0.12244897959183673,3.570704146435386
"(33, 97)",0.5918367346938775,3.574348251335323
"(33, 98)",0.21428571428571427,3.6451796991331085
"(33, 99)",0.19387755102040816,3.3305581479237
"(34, 35)",0.3163265306122449,3.3530956828075906
"(34, 36)",0.29591836734693877,3.6861690182645783
"(34, 37)",0.47959183673469385,3.5397379184380555
"(34, 38)",0.5102040816326531,3.8125825305270333
"(34, 39)",0.2755102040816326,3.521914395792731
"(34, 40)",0.5816326530612245,3.588223971611212
"(34, 41)",0.25510204081632654,3.852335765830472
"(34, 42)",0.7142857142857143,3.65939077316669
"(34, 43)",0.7755102040816326,3.587378729473461
"(34, 44)",0.24489795918367346,3.4734571952568856
"(34, 45)",0.5714285714285714,3.8850571872951747
"(34, 46)",0.5714285714285714,3.6259490420499185
"(34, 47)",0.5,3.6783175346178885
"(34, 48)",0.45918367346938777,3.8545128238310506
"(34, 49)",0.40816326530612246,3.5194156505480536
"(34, 50)",0.19387755102040816,3.819800271276842
"(34, 51)",0.3469387755102041,3.63673095703125
"(34, 52)",0.17346938775510204,3.7562209990647464
"(34, 53)",0.29591836734693877,3.365998874499103
"(34, 54)",0.3673469387755102,3.4457128326739035
"(34, 55)",0.29591836734693877,3.4903829658732697
"(34, 56)",0.17346938775510204,3.4881662896008994
"(34, 57)",0.23469387755102042,3.4605853327533653
"(34, 58)",0.14285714285714285,3.6984980342717004
"(34, 59)",0.32653061224489793,3.3815269500267604
"(34, 60)",0.19387755102040816,3.455457694331805
"(34, 61)",0.19387755102040816,3.5091295027341998
"(34, 62)",0.1836734693877551,3.6017444394215814
"(34, 63)",0.21428571428571427,3.4507855065798356
"(34, 64)",0.25510204081632654,3.701850897557027
"(34, 65)",0.25510204081632654,3.4484185792703546
"(34, 66)",0.24489795918367346,3.7374542122301846
"(34, 67)",0.22448979591836735,3.362078058719635
"(34, 68)",0.2755102040816326,3.2995573888222376
"(34, 69)",0.22448979591836735,3.4934504583847423
"(34, 70)",0.40816326530612246,3.6398639394602643
"(34, 71)",0.19387755102040816,3.51051787320558
"(34, 72)",0.2857142857142857,3.600983768951993
"(34, 73)",0.45918367346938777,3.3736572405871224
"(34, 74)",0.16326530612244897,3.693038356931586
"(34, 75)",0.32653061224489793,3.401063548891168
"(34, 76)",0.14285714285714285,3.4171713410305378
"(34, 77)",0.12244897959183673,3.264680896486555
"(34, 78)",0.23469387755102042,3.381192734529232
"(34, 79)",0.24489795918367346,3.6286627914084764
"(34, 80)",0.1326530612244898,3.2992986018678785
"(34, 81)",0.1836734693877551,3.6047544610702387
"(34, 82)",0.14285714285714285,3.515644802959687
"(34, 83)",0.22448979591836735,3.716844680905342
"(34, 84)",0.17346938775510204,3.620700058816862
"(34, 85)",0.20408163265306123,3.6646045857826164
"(34, 86)",0.2653061224489796,3.405272300901084
"(34, 87)",0.21428571428571427,3.675370084036381
"(34, 88)",0.15306122448979592,3.385204714277516
"(34, 89)",0.22448979591836735,3.5174469596049827
"(34, 90)",0.23469387755102042,3.633192217041706
"(34, 91)",0.21428571428571427,3.6266080823636826
"(34, 92)",0.23469387755102042,3.4258844172659
"(34, 93)",0.24489795918367346,3.624648151318889
"(34, 94)",0.16326530612244897,3.0969915886720023
"(34, 95)",0.5816326530612245,3.3048589273330267
"(34, 96)",0.2755102040816326,3.4996158713001315
"(34, 97)",0.40816326530612246,3.5669768869876863
"(34, 98)",0.35714285714285715,3.793654517693953
"(34, 99)",0.24489795918367346,3.5075248635333516
"(35, 36)",0.6836734693877551,3.2585120964468572
"(35, 37)",0.20408163265306123,3.5688844121271566
"(35, 38)",0.23469387755102042,3.6630051580342378
"(35, 39)",0.24489795918367346,3.557214615019885
"(35, 40)",0.32653061224489793,3.648457202870967
"(35, 41)",0.4387755102040816,3.6440758634421786
"(35, 42)",0.46938775510204084,3.2650856827535937
"(35, 43)",0.47959183673469385,3.777555624977881
"(35, 44)",0.5816326530612245,3.8051563028816706
"(35, 45)",0.22448979591836735,3.561258409993123
"(35, 46)",0.2653061224489796,3.4899613478426206
"(35, 47)",0.3163265306122449,3.918675537936944
"(35, 48)",0.21428571428571427,3.4360644463449717
"(35, 49)",0.41836734693877553,3.8285787142524423
"(35, 50)",0.1326530612244898,3.5846301413871147
"(35, 51)",0.061224489795918366,3.2845684214243813
"(35, 52)",0.24489795918367346,3.310504301354803
"(35, 53)",0.24489795918367346,3.5760097238752575
"(35, 54)",0.12244897959183673,3.318955078991977
"(35, 55)",0.10204081632653061,3.358079923722977
"(35, 56)",0.22448979591836735,3.6668123905775976
"(35, 57)",0.32653061224489793,3.6408683822072785
"(35, 58)",0.35714285714285715,3.4711656089222758
"(35, 59)",0.14285714285714285,3.219071974677424
"(35, 60)",0.1326530612244898,3.4718465439734922
"(35, 61)",0.1326530612244898,3.504243652716927
"(35, 62)",0.3673469387755102,3.4489637927005163
"(35, 63)",0.07142857142857142,3.3861733915425147
"(35, 64)",0.5816326530612245,3.5677155569980017
"(35, 65)",0.1326530612244898,3.3395576067592785
"(35, 66)",0.40816326530612246,3.6110177787683777
"(35, 67)",0.3469387755102041,3.5351944088935854
"(35, 68)",0.12244897959183673,3.417867454520443
"(35, 69)",0.14285714285714285,3.2561042668490576
"(35, 70)",0.16326530612244897,3.5760462979475656
"(35, 71)",0.23469387755102042,3.410008843352155
"(35, 72)",0.40816326530612246,3.749803981949798
"(35, 73)",0.3163265306122449,3.574131787315873
"(35, 74)",0.24489795918367346,3.5708660430141856
"(35, 75)",0.5612244897959183,3.5351373508196917
"(35, 76)",0.1326530612244898,3.330171215918756
"(35, 77)",0.2653061224489796,3.2970560576564583
"(35, 78)",0.12244897959183673,3.3456137739451584
"(35, 79)",0.24489795918367346,3.664562189473515
"(35, 80)",0.3469387755102041,3.2189955660852334
"(35, 81)",0.1836734693877551,3.34912718713811
"(35, 82)",0.2653061224489796,3.385606145673944
"(35, 83)",0.2755102040816326,3.612003677090009
"(35, 84)",0.12244897959183673,3.36039884413703
"(35, 85)",0.1836734693877551,3.226731786602422
"(35, 86)",0.15306122448979592,3.3416689661832955
"(35, 87)",0.37755102040816324,3.2977222024448336
"(35, 88)",0.2755102040816326,3.3803708984070466
"(35, 89)",0.5,3.5086977432171502
"(35, 90)",0.40816326530612246,3.6883861299388663
"(35, 91)",0.21428571428571427,3.4008469783653648
"(35, 92)",0.20408163265306123,3.542346197262145
"(35, 93)",0.7755102040816326,3.199737492671683
"(35, 94)",0.3877551020408163,3.562126706386435
"(35, 95)",0.19387755102040816,3.419964532936569
"(35, 96)",0.4897959183673469,3.532208555100257
"(35, 97)",0.7959183673469388,3.327672122955322
"(35, 98)",0.3469387755102041,3.4469268712504157
"(35, 99)",0.42857142857142855,3.4021795765171206
"(36, 37)",0.1326530612244898,3.5421122760772703
"(36, 38)",0.19387755102040816,3.6407276458210416
"(36, 39)",0.37755102040816324,3.5086079562296635
"(36, 40)",0.2755102040816326,3.460636244100683
"(36, 41)",0.37755102040816324,3.492527598092536
"(36, 42)",0.37755102040816324,3.2315941083529762
"(36, 43)",0.11224489795918367,3.515979033967723
"(36, 44)",0.5612244897959183,3.3943647292793773
"(36, 45)",0.22448979591836735,3.331287725695542
"(36, 46)",0.22448979591836735,3.5058131869099722
"(36, 47)",0.20408163265306123,3.54419766674357
"(36, 48)",0.3163265306122449,3.4782841937748468
"(36, 49)",0.41836734693877553,3.662436604499817
"(36, 50)",0.1326530612244898,3.318582443917384
"(36, 51)",0.07142857142857142,3.437657765908675
"(36, 52)",0.22448979591836735,3.345519179004734
"(36, 53)",0.17346938775510204,3.4087991957115915
"(36, 54)",0.17346938775510204,3.379839260426779
"(36, 55)",0.17346938775510204,3.509465069083844
"(36, 56)",0.25510204081632654,3.6204571159262406
"(36, 57)",0.3979591836734694,3.6345202011220596
"(36, 58)",0.45918367346938777,3.6495979395438365
"(36, 59)",0.19387755102040816,3.307463321529451
"(36, 60)",0.11224489795918367,3.401050810420185
"(36, 61)",0.2653061224489796,3.315714943408966
"(36, 62)",0.40816326530612246,3.559528710461464
"(36, 63)",0.25510204081632654,3.4897089822233216
"(36, 64)",0.40816326530612246,3.6851489965257973
"(36, 65)",0.1836734693877551,3.241919171910326
"(36, 66)",0.19387755102040816,3.59799888531367
"(36, 67)",0.3877551020408163,3.5556046877588545
"(36, 68)",0.21428571428571427,3.4726617790884893
"(36, 69)",0.1836734693877551,3.352727671784739
"(36, 70)",0.25510204081632654,3.576161009484324
"(36, 71)",0.41836734693877553,3.6982386606233613
"(36, 72)",0.37755102040816324,3.4920294895893385
"(36, 73)",0.336734693877551,3.4567266976247066
"(36, 74)",0.3979591836734694,3.6238036052934053
"(36, 75)",0.35714285714285715,3.677093761452174
"(36, 76)",0.1836734693877551,3.5604835710828264
"(36, 77)",0.3979591836734694,3.4910455970994887
"(36, 78)",0.16326530612244897,3.3344817355147796
"(36, 79)",0.16326530612244897,3.441462810931167
"(36, 80)",0.37755102040816324,3.5710618659990643
"(36, 81)",0.1836734693877551,3.439439592616899
"(36, 82)",0.2653061224489796,3.570030038910253
"(36, 83)",0.35714285714285715,3.4298330313629575
"(36, 84)",0.1326530612244898,3.4248842902805494
"(36, 85)",0.20408163265306123,3.482231067657471
"(36, 86)",0.16326530612244897,2.950222483468712
"(36, 87)",0.20408163265306123,3.361041810568862
"(36, 88)",0.35714285714285715,3.356333829854664
"(36, 89)",0.5102040816326531,3.562004710807175
"(36, 90)",0.40816326530612246,3.760511542678973
"(36, 91)",0.3673469387755102,3.524648878754688
"(36, 92)",0.15306122448979592,3.662584666478432
"(36, 93)",0.6530612244897959,3.3374028582858224
"(36, 94)",0.5612244897959183,3.249783084789912
"(36, 95)",0.1836734693877551,3.2898300875965347
"(36, 96)",0.6020408163265306,3.193358100762888
"(36, 97)",0.6326530612244898,3.2776154427401787
"(36, 98)",0.2653061224489796,3.4051297050255998
"(36, 99)",0.2755102040816326,3.585928478448287
"(37, 38)",0.5408163265306123,3.492666982835339
"(37, 39)",0.3673469387755102,3.684284728926581
"(37, 40)",0.6326530612244898,3.7535919725385485
"(37, 41)",0.47959183673469385,3.7197493905606476
"(37, 42)",0.6326530612244898,3.5864959571672523
"(37, 43)",0.29591836734693877,3.710679707095379
"(37, 44)",0.16326530612244897,3.4292182305763506
"(37, 45)",0.5204081632653061,3.727898139538972
"(37, 46)",0.5,3.7871346695948453
"(37, 47)",0.7755102040816326,3.5073230453159496
"(37, 48)",0.6836734693877551,3.3660544125379714
"(37, 49)",0.3163265306122449,3.4890097848370543
"(37, 50)",0.32653061224489793,3.642668991049459
"(37, 51)",0.37755102040816324,3.210343544636298
"(37, 52)",0.12244897959183673,3.5081427784289345
"(37, 53)",0.37755102040816324,3.698835243438852
"(37, 54)",0.30612244897959184,3.405963569128213
"(37, 55)",0.2755102040816326,3.6736396746709943
"(37, 56)",0.25510204081632654,3.559046538864694
"(37, 57)",0.3469387755102041,3.5794459264890284
"(37, 58)",0.16326530612244897,2.9901557294731465
"(37, 59)",0.25510204081632654,3.322220631310197
"(37, 60)",0.1326530612244898,3.5045173353002976
"(37, 61)",0.19387755102040816,3.4906506874868946
"(37, 62)",0.16326530612244897,3.424493180712064
"(37, 63)",0.22448979591836735,3.4813562611402094
"(37, 64)",0.21428571428571427,3.937976143836975
"(37, 65)",0.3877551020408163,3.4207083814400288
"(37, 66)",0.22448979591836735,3.27152656063889
"(37, 67)",0.2653061224489796,3.617204138507014
"(37, 68)",0.3673469387755102,3.427990675965945
"(37, 69)",0.19387755102040816,3.1864876930530253
"(37, 70)",0.19387755102040816,3.603219075161114
"(37, 71)",0.21428571428571427,3.619400164604187
"(37, 72)",0.1326530612244898,3.5552413673400878
"(37, 73)",0.6020408163265306,3.517277014255524
"(37, 74)",0.09183673469387756,3.231492640103324
"(37, 75)",0.17346938775510204,3.4866688444807723
"(37, 76)",0.2755102040816326,3.391173565974001
"(37, 77)",0.16326530612244897,3.6625805927647486
"(37, 78)",0.3163265306122449,3.421132792035739
"(37, 79)",0.19387755102040816,3.4990568747285935
"(37, 80)",0.19387755102040816,3.3910594778060914
"(37, 81)",0.41836734693877553,3.4023964697854563
"(37, 82)",0.09183673469387756,3.5154758009136233
"(37, 83)",0.22448979591836735,3.3481154063852823
"(37, 84)",0.3469387755102041,3.5892699444503116
"(37, 85)",0.19387755102040816,3.4977630556157204
"(37, 86)",0.3979591836734694,3.494897420510002
"(37, 87)",0.17346938775510204,3.4159657464873407
"(37, 88)",0.11224489795918367,3.3546758860099217
"(37, 89)",0.17346938775510204,3.3133117228746416
"(37, 90)",0.061224489795918366,3.4279161100802216
"(37, 91)",0.3877551020408163,3.3062049551347714
"(37, 92)",0.25510204081632654,3.4949704555214427
"(37, 93)",0.11224489795918367,3.6000738092537583
"(37, 94)",0.10204081632653061,3.0658384487692234
"(37, 95)",0.40816326530612246,3.1632840422720743
"(37, 96)",0.19387755102040816,3.8591665577503944
"(37, 97)",0.20408163265306123,3.493505878526656
"(37, 98)",0.3469387755102041,3.5529963515306773
"(37, 99)",0.061224489795918366,3.4362850834552505
"(38, 39)",0.4387755102040816,3.439488222619065
"(38, 40)",0.5,3.5880473198088922
"(38, 41)",0.4489795918367347,3.471158626752022
"(38, 42)",0.6122448979591837,3.437160382836552
"(38, 43)",0.29591836734693877,3.9778869091963567
"(38, 44)",0.2653061224489796,3.4482735271039218
"(38, 45)",0.5306122448979592,3.4691232879956564
"(38, 46)",0.24489795918367346,3.551003009080887
"(38, 47)",0.6020408163265306,3.63615376050355
"(38, 48)",0.29591836734693877,3.5768324809196668
"(38, 49)",0.30612244897959184,3.6947405524875805
"(38, 50)",0.32653061224489793,3.388081101810231
"(38, 51)",0.2857142857142857,3.2133527814814475
"(38, 52)",0.17346938775510204,3.4144821415344873
"(38, 53)",0.35714285714285715,3.6928597822271545
"(38, 54)",0.1836734693877551,3.399740157983242
"(38, 55)",0.25510204081632654,3.370535098900229
"(38, 56)",0.12244897959183673,3.259118371888211
"(38, 57)",0.19387755102040816,3.5395131607850394
"(38, 58)",0.16326530612244897,3.112887646182109
"(38, 59)",0.08163265306122448,3.4268675571264224
"(38, 60)",0.10204081632653061,3.2891687865058583
"(38, 61)",0.08163265306122448,3.1841248234764477
"(38, 62)",0.20408163265306123,3.5734642202203926
"(38, 63)",0.16326530612244897,3.285984171538794
"(38, 64)",0.25510204081632654,3.723142342766126
"(38, 65)",0.21428571428571427,3.12372765717683
"(38, 66)",0.21428571428571427,3.438100215295951
"(38, 67)",0.23469387755102042,3.41486730701045
"(38, 68)",0.2653061224489796,3.61631090784895
"(38, 69)",0.14285714285714285,3.5494133120980758
"(38, 70)",0.2755102040816326,3.2925483469569357
"(38, 71)",0.1836734693877551,3.4032976479611845
"(38, 72)",0.16326530612244897,3.606569068772452
"(38, 73)",0.2755102040816326,3.2725225535489746
"(38, 74)",0.14285714285714285,3.184294040386493
"(38, 75)",0.16326530612244897,3.580008245551068
"(38, 76)",0.15306122448979592,3.3199429962815357
"(38, 77)",0.17346938775510204,3.4327357675718226
"(38, 78)",0.2857142857142857,3.4345541311346968
"(38, 79)",0.21428571428571427,3.2928066009130235
"(38, 80)",0.10204081632653061,3.4516370435555777
"(38, 81)",0.25510204081632654,3.4927001442529457
"(38, 82)",0.15306122448979592,3.594481340124587
"(38, 83)",0.1836734693877551,3.5651632345148494
"(38, 84)",0.24489795918367346,3.474040113449097
"(38, 85)",0.15306122448979592,3.3740225780223096
"(38, 86)",0.37755102040816324,3.3634778910536105
"(38, 87)",0.4897959183673469,3.5421913300103287
"(38, 88)",0.15306122448979592,3.3166708849571847
"(38, 89)",0.23469387755102042,3.47757132601949
"(38, 90)",0.19387755102040816,3.5042652358179507
"(38, 91)",0.19387755102040816,3.341114417232316
"(38, 92)",0.16326530612244897,3.662825351855794
"(38, 93)",0.1836734693877551,3.5013802786668142
"(38, 94)",0.10204081632653061,2.973479031479877
"(38, 95)",0.2857142857142857,3.2562034904399764
"(38, 96)",0.09183673469387756,3.574215876750457
"(38, 97)",0.19387755102040816,3.6548519988854724
"(38, 98)",0.24489795918367346,3.561207194812596
"(38, 99)",0.15306122448979592,3.348011147262704
"(39, 40)",0.5102040816326531,3.5384257005320654
"(39, 41)",0.5510204081632653,3.443717707574895
"(39, 42)",0.3469387755102041,3.8936209243276845
"(39, 43)",0.4489795918367347,3.940920304833797
"(39, 44)",0.30612244897959184,3.298405691860168
"(39, 45)",0.5,3.87592706897042
"(39, 46)",0.5918367346938775,3.571822373885808
"(39, 47)",0.3877551020408163,3.3879656615464584
"(39, 48)",0.5306122448979592,3.613220243581704
"(39, 49)",0.40816326530612246,3.979313050304447
"(39, 50)",0.2755102040816326,3.4744823719224622
"(39, 51)",0.2857142857142857,3.632268533868305
"(39, 52)",0.35714285714285715,3.2768341182660654
"(39, 53)",0.11224489795918367,3.2489823480931723
"(39, 54)",0.21428571428571427,3.6293644038960338
"(39, 55)",0.24489795918367346,3.465531192842077
"(39, 56)",0.29591836734693877,3.578388114158924
"(39, 57)",0.23469387755102042,3.4814316948940016
"(39, 58)",0.20408163265306123,3.428520239534832
"(39, 59)",0.32653061224489793,3.6729949237936634
"(39, 60)",0.23469387755102042,3.4288915320048257
"(39, 61)",0.20408163265306123,3.319112192070673
"(39, 62)",0.1836734693877551,3.4074059848127694
"(39, 63)",0.23469387755102042,3.306830224490935
"(39, 64)",0.21428571428571427,3.522302050711745
"(39, 65)",0.2755102040816326,3.440963030925819
"(39, 66)",0.14285714285714285,3.2533805296440756
"(39, 67)",0.15306122448979592,3.4551720789500644
"(39, 68)",0.16326530612244897,3.7001374483108522
"(39, 69)",0.15306122448979592,3.544592519921641
"(39, 70)",0.12244897959183673,3.140085765439221
"(39, 71)",0.40816326530612246,3.722192078604734
"(39, 72)",0.11224489795918367,3.369442334946464
"(39, 73)",0.3877551020408163,3.5110417987619127
"(39, 74)",0.37755102040816324,3.5083884771854157
"(39, 75)",0.1326530612244898,3.6469062597323685
"(39, 76)",0.29591836734693877,3.393117498950798
"(39, 77)",0.40816326530612246,3.4414095198812564
"(39, 78)",0.3163265306122449,3.5910321823481857
"(39, 79)",0.3673469387755102,3.6019066655117533
"(39, 80)",0.5102040816326531,3.4518166320365773
"(39, 81)",0.3163265306122449,3.4040058178779407
"(39, 82)",0.336734693877551,3.624112509447953
"(39, 83)",0.3469387755102041,3.3406229945253734
"(39, 84)",0.3163265306122449,3.393060139889987
"(39, 85)",0.2755102040816326,3.6438732831204526
"(39, 86)",0.41836734693877553,3.580458221509475
"(39, 87)",0.12244897959183673,3.2830780340620307
"(39, 88)",0.16326530612244897,3.506878614425659
"(39, 89)",0.19387755102040816,3.515405285456949
"(39, 90)",0.09183673469387756,3.4698041525937744
"(39, 91)",0.42857142857142855,3.566673062064431
"(39, 92)",0.32653061224489793,3.551368989386
"(39, 93)",0.17346938775510204,3.5578769942906896
"(39, 94)",0.15306122448979592,3.1808911108337674
"(39, 95)",0.32653061224489793,3.478796380499135
"(39, 96)",0.6122448979591837,3.8313864079388704
"(39, 97)",0.12244897959183673,3.5547068280688787
"(39, 98)",0.32653061224489793,3.6966613329063027
"(39, 99)",0.08163265306122448,3.494751184655909
"(40, 41)",0.5306122448979592,3.6122363683504934
"(40, 42)",0.6632653061224489,3.4917019585601423
"(40, 43)",0.5408163265306123,3.650732735186133
"(40, 44)",0.19387755102040816,3.28168613380856
"(40, 45)",0.6224489795918368,3.383393052323111
"(40, 46)",0.6122448979591837,3.4764612087836633
"(40, 47)",0.6326530612244898,3.5835535767649818
"(40, 48)",0.673469387755102,3.667947602272034
"(40, 49)",0.42857142857142855,3.353315219646547
"(40, 50)",0.29591836734693877,3.7812473060654814
"(40, 51)",0.40816326530612246,3.5333362675120688
"(40, 52)",0.22448979591836735,3.7935705311962815
